case_id,timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,activity,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
WF_104_10,2021-06-30T16:17:26.525112,2021-06-30T16:17:32.056376,scheduled,assigned,1234,a_15892,WF_104,WF_104_10,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_104,wt_1,0 days 00:00:22,,WF_104_10,,,,,,
WF_104_10,2021-06-30T16:17:32.075000,2021-06-30T16:17:58.217000,start,inProgress,1234,a_15892,WF_104,WF_104_10,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_104,wt_1,0 days 00:00:22,,WF_104_10,7df15889-dba3-47bb-b281-6f9d3fbb14d5,picking up and transporting the workpiece from the oven to the milling_machine,,,,
WF_104_10,2021-06-30T16:18:02.197000,2021-06-30T16:18:02.197000,complete,success,1234,a_15892,WF_104,WF_104_10,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_104,wt_1,0 days 00:00:22,,WF_104_10,,,200,00:35.7,,
WF_104_10,2021-06-30T16:18:02.211735,2021-06-30T16:18:06.649173,scheduled,assigned,1238,a_15907,WF_104,WF_104_10,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_104,mm_1,0 days 00:00:14,,WF_104_10,,,,,,
WF_104_10,2021-06-30T16:18:06.811000,2021-06-30T16:18:20.890000,start,inProgress,1238,a_15907,WF_104,WF_104_10,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_104,mm_1,0 days 00:00:14,,WF_104_10,117f2c6a-1b9d-48ef-8d73-73d0ef5dfad2,"transporting the workpiece from the initial to the mill, deburring it and transporting it to the ejection afterwards",,,,
WF_104_10,2021-06-30T16:18:21.618000,2021-06-30T16:18:21.618000,complete,success,1238,a_15907,WF_104,WF_104_10,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_104,mm_1,0 days 00:00:14,,WF_104_10,,,200,00:19.4,,
WF_104_10,2021-06-30T16:18:21.632871,2021-06-30T16:18:23.117232,scheduled,assigned,1241,a_15935,WF_104,WF_104_10,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_1&start=sm_1_lb_1_pos&end=sm_1_corner_pos&business_key=WF_104,sm_1,0 days 00:00:18,,WF_104_10,,,,,,
WF_104_10,2021-06-30T16:18:23.123000,2021-06-30T16:18:41.201000,start,inProgress,1241,a_15935,WF_104,WF_104_10,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_1&start=sm_1_lb_1_pos&end=sm_1_corner_pos&business_key=WF_104,sm_1,0 days 00:00:18,,WF_104_10,c82848d4-0583-4a6b-9434-83e6a2f42ccd,transporting the workpiece to the corner,,,,
WF_104_10,2021-06-30T16:18:42.711000,2021-06-30T16:18:42.711000,complete,success,1241,a_15935,WF_104,WF_104_10,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_1&start=sm_1_lb_1_pos&end=sm_1_corner_pos&business_key=WF_104,sm_1,0 days 00:00:18,,WF_104_10,,,200,00:21.1,,
WF_104_10,2021-06-30T16:18:42.721470,2021-06-30T16:18:44.283876,scheduled,assigned,1247,a_15945,WF_104,WF_104_10,/pm/punch_gill,http://136.199.130.208:5000/pm/punch_gill?resource=pm_1&start=sm_1_corner_pos&end=pm_1_sink_pos&quantity=8&business_key=WF_104,pm_1,0 days 00:00:35,,WF_104_10,,,,,,
WF_104_10,2021-06-30T16:18:44.373000,2021-06-30T16:19:12.657000,start,inProgress,1247,a_15945,WF_104,WF_104_10,/pm/punch_gill,http://136.199.130.208:5000/pm/punch_gill?resource=pm_1&start=sm_1_corner_pos&end=pm_1_sink_pos&quantity=8&business_key=WF_104,pm_1,0 days 00:00:35,,WF_104_10,7204ebb8-c4fa-4736-88ae-6aed660a600f,"transporting the workpiece from the corner to the punch, punching it for 8 times in the gill pattern and transporting it to the pm_1_sink afterwards",,,,
WF_104_10,2021-06-30T16:19:16.237000,2021-06-30T16:19:16.237000,complete,success,1247,a_15945,WF_104,WF_104_10,/pm/punch_gill,http://136.199.130.208:5000/pm/punch_gill?resource=pm_1&start=sm_1_corner_pos&end=pm_1_sink_pos&quantity=8&business_key=WF_104,pm_1,0 days 00:00:35,,WF_104_10,,,200,00:33.5,,
WF_104_10,2021-06-30T16:21:38.553752,2021-06-30T16:22:08.850608,scheduled,assigned,1264,a_16323,WF_104,WF_104_10,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=pm_1_sink_pos&end=hw_1_pos&business_key=WF_104,vgr_1,0 days 00:00:47,,WF_104_10,,,,,,
WF_104_10,2021-06-30T16:22:08.982000,2021-06-30T16:23:00.574000,start,inProgress,1264,a_16323,WF_104,WF_104_10,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=pm_1_sink_pos&end=hw_1_pos&business_key=WF_104,vgr_1,0 days 00:00:47,,WF_104_10,f6c5b32b-1e8a-4b59-844d-f60e93a9acf6,picking up and transporting the workpiece from the pm_1_sink to the human_workstation,,,,
WF_104_10,2021-06-30T16:23:01.710000,2021-06-30T16:23:01.710000,complete,success,1264,a_16323,WF_104,WF_104_10,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=pm_1_sink_pos&end=hw_1_pos&business_key=WF_104,vgr_1,0 days 00:00:47,,WF_104_10,,,200,01:23.2,,
WF_104_10,2021-06-30T16:23:01.741520,2021-06-30T16:23:04.522736,scheduled,assigned,1266,a_16521,WF_104,WF_104_10,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_104,hw_1,0 days 00:01:42,,WF_104_10,,,,,0,
WF_104_10,2021-06-30T16:23:04.560000,2021-06-30T16:23:04.560000,start,inProgress,1266,a_16521,WF_104,WF_104_10,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_104,hw_1,0 days 00:01:42,,WF_104_10,96923743-ce59-41dd-9f37-89ebb9eb13c0,,,,0,
WF_104_10,2021-06-30T16:23:05.929000,2021-06-30T16:23:05.929000,complete,success,1266,a_16521,WF_104,WF_104_10,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_104,hw_1,0 days 00:01:42,,WF_104_10,,,200,00:04.2,0,
WF_105_9,2021-06-30T16:09:35.862185,2021-06-30T16:12:22.814535,scheduled,assigned,1203,a_15516,WF_105,WF_105_9,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:52,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:12:22.953000,2021-06-30T16:12:58.842000,start,inProgress,1203,a_15516,WF_105,WF_105_9,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:52,,WF_105_9,976b59fe-85da-4af4-b8b3-83764d222624,unloading a empty bucket from slot 4,,,,
WF_105_9,2021-06-30T16:12:59.111535,2021-06-30T16:13:00.186496,complete,success,1203,a_15516,WF_105,WF_105_9,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:52,,WF_105_9,,,200,0 days 00:03:24.324311,,
WF_105_9,2021-06-30T16:13:00.264458,2021-06-30T16:13:03.030096,scheduled,assigned,1208,a_15540,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_105,vgr_2,0 days 00:00:40,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:13:03.188000,2021-06-30T16:13:40.592000,start,inProgress,1208,a_15540,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_105,vgr_2,0 days 00:00:40,,WF_105_9,87264111-cd02-4ad7-aa50-efbf7d2e1f52,picking up and transporting the workpiece from the high_bay_warehouse to the dm_2_sink,,,,
WF_105_9,2021-06-30T16:13:42.077000,2021-06-30T16:13:42.077000,complete,success,1208,a_15540,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_105,vgr_2,0 days 00:00:40,,WF_105_9,,,200,00:41.8,,
WF_105_9,2021-06-30T16:13:42.100132,2021-06-30T16:13:45.131368,scheduled,assigned,1212,a_15567,WF_105,WF_105_9,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:47,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:13:46.014000,2021-06-30T16:14:24.282000,start,inProgress,1212,a_15567,WF_105,WF_105_9,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:47,,WF_105_9,ec416cb4-c1f9-4352-90e3-60e2e89b63d7,storing a new empty bucket in slot 4,,,,
WF_105_9,2021-06-30T16:14:25.397000,2021-06-30T16:14:25.397000,complete,success,1212,a_15567,WF_105,WF_105_9,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:47,,WF_105_9,,,200,00:43.3,,
WF_105_9,2021-06-30T16:13:42.102126,2021-06-30T16:13:49.148983,scheduled,assigned,1214,a_15595,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_105,vgr_1,0 days 00:00:46,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:13:49.406000,2021-06-30T16:14:37.951000,start,inProgress,1214,a_15595,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_105,vgr_1,0 days 00:00:46,,WF_105_9,fbafd49a-b5e7-4d89-aa48-0cbfbbce9d59,picking up and transporting the workpiece from the dm_2_sink to the oven,,,,
WF_105_9,2021-06-30T16:14:41.149000,2021-06-30T16:14:41.149000,complete,success,1214,a_15595,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_105,vgr_1,0 days 00:00:46,,WF_105_9,,,200,00:59.0,,
WF_105_9,2021-06-30T16:14:41.182684,2021-06-30T16:14:46.760750,scheduled,assigned,1218,a_15710,WF_105,WF_105_9,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thick&business_key=WF_105,ov_1,0 days 00:03:42,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:14:46.825000,2021-06-30T16:15:15.202000,start,inProgress,1218,a_15710,WF_105,WF_105_9,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thick&business_key=WF_105,ov_1,0 days 00:03:42,,WF_105_9,e934944f-76fd-4f77-8dc3-a840ca72ebc8,burning the workpiece of size regular and thickness thickfor 15 seconds,,,,
WF_105_9,2021-06-30T16:15:16.292000,2021-06-30T16:15:16.292000,complete,success,1218,a_15710,WF_105,WF_105_9,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thick&business_key=WF_105,ov_1,0 days 00:03:42,,WF_105_9,,,200,00:35.1,,
WF_105_9,2021-06-30T16:15:16.305498,2021-06-30T16:15:22.414909,scheduled,assigned,1221,a_15779,WF_105,WF_105_9,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_105,wt_1,0 days 00:00:22,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:15:22.468000,2021-06-30T16:15:48.505000,start,inProgress,1221,a_15779,WF_105,WF_105_9,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_105,wt_1,0 days 00:00:22,,WF_105_9,3f019c6f-8df6-410e-82a4-70e51add8173,picking up and transporting the workpiece from the oven to the milling_machine,,,,
WF_105_9,2021-06-30T16:15:51.790000,2021-06-30T16:15:51.790000,complete,success,1221,a_15779,WF_105,WF_105_9,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_105,wt_1,0 days 00:00:22,,WF_105_9,,,200,00:35.5,,
WF_105_9,2021-06-30T16:15:51.808127,2021-06-30T16:15:55.933083,scheduled,assigned,1222,a_15831,WF_105,WF_105_9,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_105,mm_1,0 days 00:00:14,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:15:55.967000,2021-06-30T16:16:10.185000,start,inProgress,1222,a_15831,WF_105,WF_105_9,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_105,mm_1,0 days 00:00:14,,WF_105_9,e102d1cb-c116-4852-8e9a-f1786b785087,"transporting the workpiece from the initial to the mill, deburring it and transporting it to the ejection afterwards",,,,
WF_105_9,2021-06-30T16:16:10.933000,2021-06-30T16:16:10.933000,complete,success,1222,a_15831,WF_105,WF_105_9,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_105,mm_1,0 days 00:00:14,,WF_105_9,,,200,00:19.1,,
WF_105_9,2021-06-30T16:16:10.942534,2021-06-30T16:16:12.395660,scheduled,assigned,1225,a_15834,WF_105,WF_105_9,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_105,sm_1,0 days 00:00:12,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:16:12.404000,2021-06-30T16:16:24.608000,start,inProgress,1225,a_15834,WF_105,WF_105_9,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_105,sm_1,0 days 00:00:12,,WF_105_9,2c5df39b-0d4b-4355-8a52-23a036200c47,sorting the workpiece which is located at initial without using the nfc reader into the predefined ejection location none,,,,
WF_105_9,2021-06-30T16:16:25.755000,2021-06-30T16:16:25.755000,complete,success,1225,a_15834,WF_105,WF_105_9,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_105,sm_1,0 days 00:00:12,,WF_105_9,,,200,00:14.8,,
WF_105_9,2021-06-30T16:16:25.786562,2021-06-30T16:17:25.958398,scheduled,assigned,1235,a_15883,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_3_pos&end=hw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:41,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:17:26.124000,2021-06-30T16:18:06.609000,start,inProgress,1235,a_15883,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_3_pos&end=hw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:41,,WF_105_9,b846d810-a87a-47d3-8f5f-b6a3de5d110d,picking up and transporting the workpiece from the sink_3 to the human_workstation,,,,
WF_105_9,2021-06-30T16:18:07.646000,2021-06-30T16:18:07.646000,complete,success,1235,a_15883,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_3_pos&end=hw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:41,,WF_105_9,,,200,01:41.9,,
WF_105_9,2021-06-30T16:18:07.679429,2021-06-30T16:18:10.351277,scheduled,assigned,1236,a_15921,WF_105,WF_105_9,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_105,hw_1,0 days 00:01:42,,WF_105_9,,,,,1,
WF_105_9,2021-06-30T16:18:10.404000,2021-06-30T16:18:11.607000,start,inProgress,1236,a_15921,WF_105,WF_105_9,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_105,hw_1,0 days 00:01:42,,WF_105_9,515779cf-e639-4d64-a712-212ee02470b5,performing a human review of the workpiece,,,1,
WF_105_9,2021-06-30T16:18:12.445000,2021-06-30T16:18:12.445000,complete,success,1236,a_15921,WF_105,WF_105_9,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_105,hw_1,0 days 00:01:42,,WF_105_9,,,200,00:04.8,1,
WF_105_9,2021-06-30T16:18:12.461754,2021-06-30T16:18:17.586732,scheduled,assigned,1242,a_15930,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_105,vgr_1,0 days 00:00:24,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:18:17.623000,2021-06-30T16:18:43.717000,start,inProgress,1242,a_15930,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_105,vgr_1,0 days 00:00:24,,WF_105_9,d31b1de7-3c8d-49eb-97d2-3bd8ece40d21,picking up and transporting the workpiece from the human_workstation to the waiting_platform,,,,
WF_105_9,2021-06-30T16:18:47.993000,2021-06-30T16:18:47.993000,complete,success,1242,a_15930,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_105,vgr_1,0 days 00:00:24,,WF_105_9,,,200,00:35.5,,
WF_105_9,2021-06-30T16:18:12.460395,2021-06-30T16:18:13.975997,scheduled,assigned,1244,a_15924,WF_105,WF_105_9,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:18:14.123000,2021-06-30T16:18:51.155000,start,inProgress,1244,a_15924,WF_105,WF_105_9,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_9,22baab1a-a88f-439c-9e3f-4870484749f9,unloading a empty bucket from slot 1,,,,
WF_105_9,2021-06-30T16:18:52.351000,2021-06-30T16:18:52.351000,complete,success,1244,a_15924,WF_105,WF_105_9,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_9,,,200,00:39.9,,
WF_105_9,2021-06-30T16:18:48.001785,2021-06-30T16:19:40.970490,scheduled,assigned,1250,a_15999,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:15,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:19:41.123000,2021-06-30T16:19:54.311000,start,inProgress,1250,a_15999,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:15,,WF_105_9,e06f60f3-defc-4e28-8a24-ad91f5467637,picking up and transporting the workpiece from the waiting_platform to the high_bay_warehouse,,,,
WF_105_9,2021-06-30T16:19:56.033000,2021-06-30T16:19:56.033000,complete,success,1250,a_15999,WF_105,WF_105_9,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:15,,WF_105_9,,,200,01:08.0,,
WF_105_9,2021-06-30T16:19:56.070514,2021-06-30T16:20:01.226703,scheduled,assigned,1256,a_16022,WF_105,WF_105_9,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_9,,,,,,
WF_105_9,2021-06-30T16:20:02.107000,2021-06-30T16:20:39.171000,start,inProgress,1256,a_16022,WF_105,WF_105_9,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_9,6384014c-0711-4acd-9e72-8e1a4030b4d3,storing a new full bucket in slot 1,,,,
WF_105_9,2021-06-30T16:20:41.008000,2021-06-30T16:20:41.008000,complete,success,1256,a_16022,WF_105,WF_105_9,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_9,,,200,00:44.9,,
WF_1106_7,2021-06-30T16:09:36.514500,2021-06-30T16:14:26.638611,scheduled,assigned,1216,a_15700,WF_1106,WF_1106_7,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:52,,WF_1106_7,,,,,,
WF_1106_7,2021-06-30T16:14:26.717000,2021-06-30T16:14:59.358000,start,inProgress,1216,a_15700,WF_1106,WF_1106_7,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:52,,WF_1106_7,9e506330-c869-45a1-9a49-53dbace8edcd,unloading a empty bucket from slot 5,,,,
WF_1106_7,2021-06-30T16:15:00.498000,2021-06-30T16:15:00.498000,complete,success,1216,a_15700,WF_1106,WF_1106_7,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:52,,WF_1106_7,,,200,05:24.0,,
WF_1106_7,2021-06-30T16:15:00.524271,2021-06-30T16:15:02.883643,scheduled,assigned,1220,a_15735,WF_1106,WF_1106_7,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_1106,vgr_2,0 days 00:00:32,,WF_1106_7,,,,,,
WF_1106_7,2021-06-30T16:15:02.904000,2021-06-30T16:15:40,start,inProgress,1220,a_15735,WF_1106,WF_1106_7,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_1106,vgr_2,0 days 00:00:32,,WF_1106_7,15efb7c9-366e-4443-b012-df570206a5d3,picking up and transporting the workpiece from the high_bay_warehouse to the oven,,,,
WF_1106_7,2021-06-30T16:15:43.618000,2021-06-30T16:15:43.618000,complete,success,1220,a_15735,WF_1106,WF_1106_7,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_1106,vgr_2,0 days 00:00:32,,WF_1106_7,,,200,00:43.1,,
WF_1106_7,2021-06-30T16:15:43.620114,2021-06-30T16:15:48.073292,scheduled,assigned,1223,a_15825,WF_1106,WF_1106_7,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thick&business_key=WF_1106,ov_2,0 days 00:03:42,,WF_1106_7,,,,,,
WF_1106_7,2021-06-30T16:15:48.265000,2021-06-30T16:16:20.201000,start,inProgress,1223,a_15825,WF_1106,WF_1106_7,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thick&business_key=WF_1106,ov_2,0 days 00:03:42,,WF_1106_7,79e6c2c0-a063-4279-b264-268b5762f0cc,burning the workpiece of size middle and thickness thickfor 20 seconds,,,,
WF_1106_7,2021-06-30T16:16:21.042000,2021-06-30T16:16:21.042000,complete,success,1223,a_15825,WF_1106,WF_1106_7,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thick&business_key=WF_1106,ov_2,0 days 00:03:42,,WF_1106_7,,,200,00:37.4,,
WF_1106_7,2021-06-30T16:15:43.655734,2021-06-30T16:15:46.640200,scheduled,assigned,1224,a_15821,WF_1106,WF_1106_7,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:47,,WF_1106_7,,,,,,
WF_1106_7,2021-06-30T16:15:47.498000,2021-06-30T16:16:21.576000,start,inProgress,1224,a_15821,WF_1106,WF_1106_7,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:47,,WF_1106_7,304ac2f6-04f6-41ff-9622-cdb764057cc8,storing a new empty bucket in slot 5,,,,
WF_1106_7,2021-06-30T16:16:23.437000,2021-06-30T16:16:23.437000,complete,success,1224,a_15821,WF_1106,WF_1106_7,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:47,,WF_1106_7,,,200,00:39.8,,
WF_1106_7,2021-06-30T16:16:21.056121,2021-06-30T16:16:25.665515,scheduled,assigned,1228,a_15848,WF_1106,WF_1106_7,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_1106,wt_2,0 days 00:00:27,,WF_1106_7,,,,,,
